"location","week","Alpha","Beta","Delta","Epsilon","Gamma","Iota","Omicron","Omicron_BA.1","Omicron_BA.2","Omicron_BA.2.12.1","Omicron_nonBA.1o2","Others"
"Alaska",2021-12-12,5.46190689644099e-06,0,0.724410617766499,2.93288873717331e-06,2.12497909410355e-07,0,0.258984137825662,0.258984137825662,0,0,0,0.0165966371142959
"Alaska",2021-12-19,0,0,0.543013697179313,0,1.93075964715197e-07,0,0.45455211644237,0.45455211644237,0,0,0,0.00243399330235228
"Alaska",2021-12-26,0,0,0.353431673269404,0,1.17890525848661e-07,0,0.646568208840071,0.646568208840071,0,0,0,0
"Alaska",2022-01-02,0,0,0.187757463402464,0,5.64255629833725e-08,0,0.812242480171973,0.811244131737906,0.000998348434066683,0,0,0
"Alaska",2022-01-09,0,0,0.0675084950996668,0,1.82592029927951e-08,0,0.93249148664113,0.923664915340985,0.00882657130014565,0,0,0
"Alaska",2022-01-16,0,0,0.00463247917857614,0,0,0,0.995367520821424,0.971495669918871,0.0238718509025524,0,0,0
"Alaska",2022-01-23,0,0,0,0,0,0,1,0.949628921705278,0.0503710782947222,0,0,0
"Alaska",2022-01-30,0,0,0,0,0,0,1,0.906627747757947,0.0933722522420533,0,0,0
"Alaska",2022-02-06,0,0,0,0,0,0,1,0.847870843262941,0.152129156737059,0,0,0
"Alaska",2022-02-13,0,0,0,0,0,0,1,0.776546643713241,0.223453356286759,0,0,0
"Alaska",2022-02-20,2.97160499271624e-07,1.57744401748843e-09,0,0,0,4.90088487057604e-07,0.99999921117357,0.694847744216894,0.305151466956676,0,0,0
"Alaska",2022-02-27,4.77388251581168e-07,2.72241452440303e-06,0,0,0,4.66793838394113e-06,0.999277697052885,0.603746374761774,0.395531322291112,0,0,0.000714435205954933
"Alaska",2022-03-06,4.7579627235816e-07,4.69490597613726e-06,0.00107251436549439,0,4.11349666353081e-10,7.64443479783797e-06,0.99891467008611,0.504823507613548,0.494091162472561,0,0,0
"Alaska",2022-03-13,3.9858571714996e-07,6.03350361049492e-06,0.00130570741198616,0,4.87251279091567e-10,9.6124226301367e-06,0.998678247588805,0.39973386339323,0.598944384195575,0,0,0
"Alaska",2022-03-20,2.9413062522424e-07,6.85127865508247e-06,0.000769340743397913,5.59308899193301e-08,3.17351676474656e-10,1.07594364633267e-05,0.999212698162617,0.297198171974695,0.702014526187922,0,0,0
"Alaska",2022-03-27,1.91769549663842e-07,7.24583302717894e-06,0.000361786182675986,1.396154751674e-07,1.6680087939692e-10,1.12470244401908e-05,0.999619389408031,0.206484059767014,0.79256427384844,0.000571055792577288,0,1.11022302462516e-16
"Alaska",2022-04-03,1.06220934830611e-07,7.30416427110182e-06,0.000151810033072339,1.7853452454627e-07,7.18626520810195e-11,1.12179319997971e-05,0.999829383043335,0.133663890467769,0.862792152073809,0.00337334050175607,0,0
"Alaska",2022-04-10,4.58277140958791e-08,7.1066952645997e-06,2.40067274734152e-05,1.85629930668269e-07,1.41052795614491e-11,1.08034125462198e-05,0.999957851692966,0.0812514577260039,0.898931740914124,0.0197746530528382,0,0
"Alaska",2022-04-17,8.23228112241489e-09,6.71920001078436e-06,0,1.72039298043406e-07,0,1.01093147218888e-05,0.999982991213688,0.0459356663000709,0.903005774138775,0.0510415507748423,0,0
"Alaska",2022-04-24,0,6.20199132634452e-06,0,1.47636877014074e-07,0,9.2318782040648e-06,0.999984418493593,0.0221770848989712,0.876547325866496,0.101260007728125,0,0
"Alaska",2022-05-01,0,5.60451346212096e-06,0,1.18927512742835e-07,0,8.2487794412294e-06,0.999986027779584,0.00785760265667293,0.824715887478419,0.167412537644492,0,0
"Alaska",2022-05-08,0,4.96922711855127e-06,0,9.07953701651707e-08,0,7.22603228874769e-06,0.999660741375233,0.00140700865764649,0.751440748813701,0.245227285337265,0.0015856985666208,0.000326972569989703
"Alaska",2022-05-15,0,4.32134002034009e-06,0,6.50115184312205e-08,0,6.2012895162588e-06,0.997348011692196,0.000391449180360253,0.650237726469768,0.320701522234726,0.0260173138073422,0.00264140066674856
"Alaska",2022-05-22,0,3.68201264161097e-06,0,4.25740227960801e-08,0,5.20550281643531e-06,0.994175404466011,0.00217502855685518,0.531837101330877,0.378789070010781,0.0813742045674974,0.00581566544450829
"Alaska",2022-05-29,0,3.07232714789589e-06,1.66673240484484e-06,2.44792868102064e-08,5.87439201716149e-13,4.26950862657493e-06,0.990418799032129,0.00389461379411895,0.407384274773277,0.40213048925642,0.177009421208313,0.00957216791981708
"Alaska",2022-06-05,0,2.51030296910677e-06,2.28097322113979e-06,1.13693778853124e-08,1.06084275040611e-12,3.41926405778323e-06,0.986747791079483,0.00347903646036702,0.292763521663097,0.38329045203105,0.307214780924969,0.0132439870098303
"Alaska",2022-06-12,0,2.00170859267522e-06,1.68119425916835e-06,2.46901887813449e-09,7.83964590605076e-13,2.66120891639718e-06,0.985406841710918,0.00204011780994284,0.202193717159312,0.34665952531232,0.434513481429343,0.0145868117075114
"Alaska",2022-06-19,0,1.54894190040898e-06,9.6692277419242e-07,0,4.66486477768474e-13,1.99651774958375e-06,0.988084836768217,0.000893858732644133,0.135231083856037,0.309455097686584,0.542504796492952,0.0119106508488919
"Alaska",2022-06-26,5.53307052211594e-10,1.1531692941007e-06,4.1897473805097e-07,0,2.36204813365842e-13,1.42482137259855e-06,0.992673495635009,0.000174182676126022,0.081521876306674,0.254339999397892,0.656637437254317,0.00732350684604288
"Alaska",2022-07-03,8.77439603357506e-10,8.14518263447775e-07,9.00878234195244e-08,0,7.81142287619914e-14,9.44313045433227e-07,0.996587084566035,0,0.0410712140416638,0.175423040762581,0.78009282976179,0.00341106563731508
"Alaska",2022-07-10,8.6666956825401e-10,5.30192129781934e-07,0,0,0,5.48979538935053e-07,0.999127223758662,0,0.0169263761117282,0.104452828748523,0.877748018898411,0.000871696202999872
"Alaska",2022-07-17,7.15138826817586e-10,2.96432520411384e-07,0,0,0,2.31477153823158e-07,0.999999471375187,0,0.00494961407049451,0.0577801709376624,0.93726968636703,1.11022302462516e-16
"Alaska",2022-07-24,5.19482686243274e-10,1.08559696687842e-07,0,0,0,0,0.999999890920821,0,0,0.0285272868054393,0.971472604115381,0
"Alaska",2022-07-31,3.40484932126615e-10,0,0,0,0,0,0.999999999659515,0,0,0.0117030276819962,0.988296971977519,0
"Alaska",2022-08-07,1.93040631278025e-10,0,0,0,0,0,0.999999999806959,3.15997396003438e-07,0,0.00453069727668396,0.995468986532879,1.11022302462516e-16
"Alaska",2022-08-14,8.05722257274785e-11,0,0,0,0,0,0.999999999919428,7.44154574794731e-06,0,0.00326691258927025,0.996725645784409,0
"Alaska",2022-08-21,6.50210110629827e-12,0,3.65918809630852e-09,0,3.70453635585317e-16,0,0.999961897164572,6.75396424785001e-06,0,0.00379933481611882,0.996155808384205,3.80991697377375e-05
"Alaska",2022-08-28,0,0,5.77183897524552e-09,0,2.22403812517124e-15,0,0.999949842036501,4.20104183377487e-06,0,0.00298366237620119,0.996961978618466,5.01521916578263e-05
"Alaska",2022-09-04,0,0,3.75235786501433e-09,0,1.80816752505641e-15,0,0.999983442778658,1.7954171676023e-06,0.000750928618320304,0.00145949869060027,0.99777122005257,1.65534689819946e-05
"Alaska",2022-09-11,0,0,1.97585231504409e-09,0,1.17187409477492e-15,0,0.999999366228707,3.74342556404183e-07,0.00234627354469008,0.000495006711506612,0.997157711629954,6.31795439298699e-07
"Alaska",2022-09-18,0,0,9.46434210418405e-10,1.84130898577751e-10,6.8116895010453e-16,0,0.999999869214332,0,0.00440625697459482,6.99747491157673e-05,0.995523637490622,1.29655101877013e-07
"Alaska",2022-09-25,0,0,2.76492661992576e-10,3.11080077209286e-10,2.95781804047621e-16,0,0.999999999412427,0,0.006610080253188,0,0.993389919159239,1.11022302462516e-16
"Alaska",2022-10-02,0,0,0,3.6307550327118e-10,3.33379036395372e-17,0,0.999999999636924,0,0.00783217897132431,0,0.9921678206656,0
"Alaska",2022-10-09,0,0,0,3.68036538586772e-10,0,0,0.999999999631964,0,0.00706015513166588,0,0.992939844500298,0
"Alaska",2022-10-16,0,0,0,3.41446692072588e-10,0,0,0.999999999658553,0,0.00483904045555942,0,0.995160959202994,0
"Alaska",2022-10-23,1.52570085219541e-12,0,0,2.95680509325253e-10,0,0,0.999999957285896,4.75507965377464e-10,0.00207771933847008,0,0.997922237471918,4.24168975499128e-08
"Alaska",2022-10-30,5.09468683602331e-12,0,4.39071041194422e-13,2.43112535651854e-10,0,0,0.999999696166867,3.0062606342927e-08,0,1.9972465980737e-05,0.99997969363828,3.03584486993635e-07
"American Samoa",2021-09-19,NA,NA,0.999999998841737,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-09-26,NA,NA,0.993474633292297,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-10-03,NA,NA,1,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-10-10,NA,NA,1,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-10-17,NA,NA,1,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-10-24,NA,NA,1,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-10-31,NA,NA,0.999999995365861,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-11-07,NA,NA,0.877735409084672,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-11-14,NA,NA,0.702948558049757,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-11-21,NA,NA,0.501710517167893,NA,NA,NA,0,0,0,0,0,NA
"American Samoa",2021-11-28,NA,NA,0.300092361345853,NA,NA,NA,0.699907639252002,0.699907639252002,0,0,0,NA
"American Samoa",2021-12-05,NA,NA,0.124165165490414,NA,NA,NA,0.875834835741088,0.875834835741088,0,0,0,NA
"American Samoa",2021-12-12,NA,NA,4.50834899135e-09,NA,NA,NA,0.999999996922088,0.999999996922088,0,0,0,NA
"American Samoa",2021-12-19,NA,NA,0,NA,NA,NA,1,1,0,0,0,NA
"American Samoa",2021-12-26,NA,NA,0,NA,NA,NA,1,1,0,0,0,NA
"American Samoa",2022-01-02,NA,NA,0,NA,NA,NA,1,1,0,0,0,NA
"American Samoa",2022-01-09,NA,NA,0,NA,NA,NA,1,1,0,0,0,NA
"American Samoa",2022-01-16,NA,NA,0.0140729294022937,NA,NA,NA,0.985927069769777,0.985927069769777,0,0,0,NA
"American Samoa",2022-01-23,NA,NA,0.0140064713432589,NA,NA,NA,0.985993528241806,0.985993528241806,0,0,0,NA
"American Samoa",2022-01-30,NA,NA,0.00693677715530812,NA,NA,NA,0.993063222905127,0.993063222905127,0,0,0,NA
"American Samoa",2022-02-06,NA,NA,9.97014165707357e-10,NA,NA,NA,0.999999999319324,0.999999999319324,0,0,0,NA
"American Samoa",2022-02-13,NA,NA,0,NA,NA,NA,1,1,0,0,0,NA
"American Samoa",2022-02-20,NA,NA,0,NA,NA,NA,1,1,0,0,0,NA
"American Samoa",2022-02-27,NA,NA,0.00122344681579479,NA,NA,NA,0.998776552884162,0.910996765986377,0.0877797868977847,0,0,NA
"American Samoa",2022-03-06,NA,NA,0.00162953212148976,NA,NA,NA,0.998370467542523,0.847050290536791,0.151320177005732,0,0,NA
"American Samoa",2022-03-13,NA,NA,0.00146424281294211,NA,NA,NA,0.998535756910252,0.774919343928352,0.2236164129819,0,0,NA
"American Samoa",2022-03-20,NA,NA,0.00097356617440934,NA,NA,NA,0.999026433657351,0.695428755030963,0.303597678626388,0,0,NA
"American Samoa",2022-03-27,NA,NA,0.000403489490148934,NA,NA,NA,0.999596510453825,0.605985065193552,0.393611445260272,0,0,NA
"American Samoa",2022-04-03,NA,NA,4.44183914283025e-11,NA,NA,NA,0.999999999969675,0.450800336430088,0.452201189838537,0.0969984737010504,0,NA
"American Samoa",2022-04-10,NA,NA,0,NA,NA,NA,1,0.31708259902557,0.546730588254636,0.136186812719795,0,NA
"American Samoa",2022-04-17,NA,NA,0,NA,NA,NA,1,0.191323537633726,0.622338200696869,0.186338261669404,0,NA
"American Samoa",2022-04-24,NA,NA,2.02318584317259e-05,NA,NA,NA,0.999979768132594,0.1137661868346,0.642293383348761,0.243920197949233,0,NA
"American Samoa",2022-05-01,NA,NA,7.73213819569157e-12,NA,NA,NA,0.999999999994721,0.0614167808018139,0.626298811488919,0.312284407703988,0,NA
"American Samoa",2022-05-08,NA,NA,0,NA,NA,NA,1,0,0.59986988141786,0.40013011858214,0,NA
"American Samoa",2022-05-15,NA,NA,0,NA,NA,NA,1,1.8631678810053e-08,0.436730339317726,0.393741587306349,0.169528054744246,NA
"American Samoa",2022-05-22,NA,NA,1.45258078379575e-06,NA,NA,NA,0.99999854741776,0.104609363260987,0.304420946943586,0.370002263000012,0.220965974213175,NA
"American Samoa",2022-05-29,NA,NA,5.51208222880391e-13,NA,NA,NA,0.999999999999624,0.189034965919493,0.204756539142221,0.337169743302274,0.269038751635635,NA
"American Samoa",2022-06-05,NA,NA,0,NA,NA,NA,1,0.184844408734611,0.145150389389375,0.329132797123788,0.340872404752227,NA
"American Samoa",2022-06-12,NA,NA,0,NA,NA,NA,1,0.124655020078437,0.101623340462539,0.332523945501396,0.441197693957627,NA
"American Samoa",2022-06-19,NA,NA,1.04299803577715e-07,NA,NA,NA,0.999999895697428,0.0523248282263296,0.061420721644779,0.328224002187686,0.558030343638633,NA
"American Samoa",2022-06-26,NA,NA,3.92784041000024e-14,NA,NA,NA,0.999999999999973,4.48086970849983e-09,0.0270108563420145,0.304160506568906,0.668828632608183,NA
"American Samoa",2022-07-03,NA,NA,0,NA,NA,NA,1,0,0.00507417936444237,0.2549165789205,0.740009241715058,NA
"American Samoa",2022-07-10,NA,NA,0,NA,NA,NA,1,0,0,0.201085757180018,0.798914242819982,NA
"American Samoa",2022-07-17,NA,NA,7.61840992702246e-09,NA,NA,NA,0.999999992344911,0.00246015145583443,0,0.14703694171403,0.850502899175047,NA
"American Samoa",2022-07-24,NA,NA,2.60114780153232e-15,NA,NA,NA,0.999999999999998,7.22910978122283e-10,0,0.0956094966250633,0.904390502652024,NA
"American Samoa",2022-07-31,NA,NA,0,NA,NA,NA,1,0,0,0.0461960273345013,0.953803972665499,NA
"American Samoa",2022-08-07,NA,NA,0,NA,NA,NA,1,0,0,0,1,NA
"Arizona",2020-05-03,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-05-10,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-05-17,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-05-24,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-05-31,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-06-07,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-06-14,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-06-21,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-06-28,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-07-05,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-07-12,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-07-19,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-07-26,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-08-02,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-08-09,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-08-16,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-08-23,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-08-30,0,0,0,0,0,0,0,0,0,0,0,1
"Arizona",2020-09-06,0,0,0,0.00143782926120194,0,0,0,0,0,0,0,0.998562170738798
"Arizona",2020-09-13,0,0,0,0.00330879015218182,0,0,0,0,0,0,0,0.996691209847818
"Arizona",2020-09-20,0,0,0,0.00467294521508972,0,0,0,0,0,0,0,0.99532705478491
"Arizona",2020-09-27,0,0,0,0.00496308823120014,0,0,0,0,0,0,0,0.9950369117688
"Arizona",2020-10-04,0,0,0,0.00419763203586751,0,0,0,0,0,0,0,0.995802367964132
"Arizona",2020-10-11,0,0,0,0.00278392823490465,0,0,0,0,0,0,0,0.997216071765095
"Arizona",2020-10-18,0.000116327497851918,0,0,0.00209946446187785,0,0,0,0,0,0,0,0.99778420804027
"Arizona",2020-10-25,0.000283305248979174,0,0,0.00326079408450005,0,0,0,0,0,0,0,0.996455900666521
"Arizona",2020-11-01,0.000406344774679498,0,0,0.00537059737931726,0,0,0,0,0,0,0,0.994223057846003
"Arizona",2020-11-08,0.000381752864517706,0,0,0.00749332106020486,0,0,0,0,0,0,0,0.992124926075277
"Arizona",2020-11-15,0.000239977025524571,0,0,0.0105543506815227,0,0,0,0,0,0,0,0.989205672292953
"Arizona",2020-11-22,4.499994409735e-05,0,0,0.0159443065077516,0,0,0,0,0,0,0,0.984010693548151
"Arizona",2020-11-29,0,0,0,0.0250538088033725,0,0,0,0,0,0,0,0.974946191196628
"Arizona",2020-12-06,0,0,0,0.0396669659001834,0,0,0,0,0,0,0,0.960333034099817
"Arizona",2020-12-13,4.19138307330217e-05,0,0,0.0631418383992501,0,0,0,0,0,0,0,0.936816247770017
"Arizona",2020-12-20,0.000630296234245488,0,0,0.0954679470580289,0,0,0,0,0,0,0,0.903901756707726
"Arizona",2020-12-27,0.000488707712939707,0,0,0.12158670099027,0,0.000109697143625806,0,0,0,0,0,0.877814894153165
"Arizona",2021-01-03,0,0,0,0.130923004204015,0,0.000176590144346236,0,0,0,0,0,0.868900405651639
"Arizona",2021-01-10,0,0,0,0.145883851928188,0,0.000223539990746697,0,0,0,0,0,0.853892608081065
"Arizona",2021-01-17,0.00081928869565121,0,0,0.189030406588318,0,0.000241075352135202,0,0,0,0,0,0.809909229363895
"Arizona",2021-01-24,0.00583997420551214,0,0.000405672040524321,0.250558408175483,0,0.00029903810186243,0,0,0,0,0,0.742896907476619
"Arizona",2021-01-31,0.0122266067866655,0,0.000800306315812419,0.312572241072144,0,0.000487098414289724,0,0,0,0,0,0.673913747411089
"Arizona",2021-02-07,0.0187769912859222,0.000687465608966724,0.000861908205275322,0.357176289660766,0,0.000894926463778432,0,0,0,0,0,0.621602418775292
"Arizona",2021-02-14,0.0256831582431429,0.00124279431283349,0.000474634968982413,0.371922879535392,0.000243381440067392,0.00161038209382679,0,0,0,0,0,0.598822769405755
"Arizona",2021-02-21,0.0387140409703896,0.00195497078733287,0.000166179766613077,0.366156101136392,0.000775918382751357,0.00271408382448064,0,0,0,0,0,0.589518705132041
"Arizona",2021-02-28,0.0637284069889614,0.00281981812375138,0.00057465828705674,0.353052671920644,0.00247368631118615,0.00455407399998899,0,0,0,0,0,0.572796684368411
"Arizona",2021-03-07,0.101367457884908,0.00380536227234657,0.00213634043643296,0.339328052564754,0.00551174985164237,0.00855533158486613,0,0,0,0,0,0.539295705405051
"Arizona",2021-03-14,0.153760527102951,0.00486763488896055,0.00478307741578915,0.32612496508762,0.0103569000319777,0.0157810066886835,0,0,0,0,0,0.484325888784018
"Arizona",2021-03-21,0.234207041457762,0.00594248759280289,0.00663089138865417,0.298756433657596,0.0175260930198446,0.0247699973809768,0,0,0,0,0,0.412167055502364
"Arizona",2021-03-28,0.351319718450014,0.0069635782635014,0.00598242110355407,0.244740394772936,0.0274446689394479,0.0336220775525952,0,0,0,0,0,0.329927140917951
"Arizona",2021-04-04,0.483794344954459,0.00787596985898981,0.0037026006865223,0.176244132102053,0.0401213386014091,0.0412047764196812,0,0,0,0,0,0.247056837376885
"Arizona",2021-04-11,0.602847475189366,0.00862757660677825,0.00129693810796926,0.111597266105899,0.0554606554879535,0.0465775620296999,0,0,0,0,0,0.173592526472334
"Arizona",2021-04-18,0.679695663373005,0.00916631273437691,0.000270941338305237,0.0691294172454236,0.0733671730813064,0.0487999024301165,0,0,0,0,0,0.119570589797466
"Arizona",2021-04-25,0.696499552972107,0.00943968814308091,0.00233532669283285,0.0582855524527204,0.0940708731020427,0.0474973042613886,0,0,0,0,0,0.0918717023758281
"Arizona",2021-05-02,0.679196144447246,0.00939359542932523,0.0100216438664237,0.0529720245444466,0.119103450224136,0.0445594285359429,0,0,0,0,0,0.0847537129524801
"Arizona",2021-05-09,0.657414280080557,0.00898000993857682,0.0254091845680032,0.0288776621247291,0.148773037461571,0.0417520158330788,0,0,0,0,0,0.088793809993484
"Arizona",2021-05-16,0.631773812446562,0.00817685531729043,0.047947375183143,0.00435981106300647,0.17719180823499,0.0380809706276168,0,0,0,0,0,0.0924693671273914
"Arizona",2021-05-23,0.596082034615782,0.00701338599086435,0.0787863215174086,0.000537761656737967,0.1978414735172,0.0323659864117829,0,0,0,0,0,0.0873730362902241
"Arizona",2021-05-30,0.54590499135035,0.00569823119948288,0.128508712379697,0.00691006465015208,0.207877854083026,0.0254417488519036,0,0,0,0,0,0.0796583974853896
"Arizona",2021-06-06,0.4787566578266,0.00444694355840997,0.206866632808942,0.00869048558348446,0.206001072879077,0.0184970397845867,0,0,0,0,0,0.0767411675588989
"Arizona",2021-06-13,0.398183979186059,0.00332339436844191,0.310857169760916,0.00557438873423026,0.193414351737105,0.0121220335534634,0,0,0,0,0,0.076524682659785
"Arizona",2021-06-20,0.309242143061549,0.00235353460175813,0.43428866067059,0.000877538064199486,0.171946687210145,0.00675725262892133,0,0,0,0,0,0.0745341837628367
"Arizona",2021-06-27,0.216986337085894,0.00156331523053802,0.570969442972945,0,0.143427075851231,0.00284321948134758,0,0,0,0,0,0.0642106093780453
"Arizona",2021-07-04,0.128723140656112,0.000966689345086123,0.710762856181021,0,0.110290509787574,0.000646648343494598,0,0,0,0,0,0.0486101556867118
"Arizona",2021-07-11,0.0607647002260042,0.000529618508207486,0.827752248120136,0.000727562026365154,0.0773959634430908,0,0,0,0,0,0,0.0328299076761968
"Arizona",2021-07-18,0.0257168004244188,0.000211506819246126,0.900465671241,0.000752145170494443,0.0494605964219111,0,0,0,0,0,0,0.0233932799229294
"Arizona",2021-07-25,0.0123542115236221,0,0.940989988183645,0,0.0282103267523197,0,0,0,0,0,0,0.0184454735404133
"Arizona",2021-08-01,0.00609274927289014,0,0.966763566244543,0,0.0141255381287613,0,0,0,0,0,0,0.013018146353806
"Arizona",2021-08-08,0.00274342568611842,0,0.983071981156628,0,0.00569571848616324,0,0,0,0,0,0,0.00848887467109005
"Arizona",2021-08-15,0.000923115945425909,0,0.992141772523415,0.000100176246406497,0.00108466689109491,0,0,0,0,0,0,0.00575026839365822
"Arizona",2021-08-22,7.69516412048928e-05,0,0.996116126994261,8.13346431275236e-05,0,1.65052276105452e-05,0,0,0,0,0,0.00370908149379645
"Arizona",2021-08-29,0,0,0.997117392979988,0,0,1.78371232637766e-05,0,0,0,0,0,0.00286476989674811
"Arizona",2021-09-05,0,0,0.997267918891418,0,0,1.05682979115033e-05,0,0,0,0,0,0.00272151281067035
"Arizona",2021-09-12,0,0,0.998064484795805,0,0,4.73354757680401e-06,0,0,0,0,0,0.00193078165661842
"Arizona",2021-09-19,0,0,0.998501597386129,2.18452620501871e-05,9.19530963698181e-05,1.48469088435432e-06,0,0,0,0,0,0.00138311956456638
"Arizona",2021-09-26,8.49103946452462e-06,0,0.997554533236016,2.488809817241e-05,0.000418070485341705,0,0,0,0,0,0,0.00199401714100522
"Arizona",2021-10-03,6.36038172897743e-05,0,0.996623921815932,1.83645638002951e-07,0.000609254808612974,0,0,0,0,0,0,0.00270303591252685
