"state","date","cum.v1.case","cum.v2.case","cum.v1.death","cum.v2.death"
"Washington","2021-06-12",18853166.6666667,17667386.6666667,18853166.6666667,17667386.6666667
"Washington","2021-06-13",18707133.3333333,17647600,18707133.3333333,17647600
"Washington","2021-06-14",18606950,17599500,18606950,17599500
"Washington","2021-06-15",18538366.6666667,17631600,18538366.6666667,17631600
"Washington","2021-06-16",18422233.3333333,17557025,18422233.3333333,17557025
"Washington","2021-06-17",18264000,17474683.3333333,18264000,17474683.3333333
"Washington","2021-06-18",18084766.6666667,17313335,18084766.6666667,17313335
"Washington","2021-06-19",17859733.3333333,17152086.6666667,17859733.3333333,17152086.6666667
"Washington","2021-06-20",17710200,17170680,17710200,17170680
"Washington","2021-06-21",17575800,17182473.3333333,17575800,17182473.3333333
"Washington","2021-06-22",17488100,17227766.6666667,17488100,17227766.6666667
"Washington","2021-06-23",17309175,17185560,17309175,17185560
"Washington","2021-06-24",17108550,17226353.3333333,17108550,17226353.3333333
"Washington","2021-06-25",16813418.3333333,17147646.6666667,16813418.3333333,17147646.6666667
"Washington","2021-06-26",16446086.6666667,17072740,16446086.6666667,17072740
"Washington","2021-06-27",16329580,16955833.3333333,16329580,16955833.3333333
"Washington","2021-06-28",16189573.3333333,16865626.6666667,16189573.3333333,16865626.6666667
"Washington","2021-06-29",16116466.6666667,16833070,16116466.6666667,16833070
"Washington","2021-06-30",15948160,16749313.3333333,15948160,16749313.3333333
"Washington","2021-07-01",15797053.3333333,16645806.6666667,15797053.3333333,16645806.6666667
"Washington","2021-07-02",15549046.6666667,16529300,15549046.6666667,16529300
"Washington","2021-07-03",15300640,16368300,15300640,16368300
"Washington","2021-07-04",15011733.3333333,16246300,15011733.3333333,16246300
"Washington","2021-07-05",14808626.6666667,16172300,14808626.6666667,16172300
"Washington","2021-07-06",14694020,16111400,14694020,16111400
"Washington","2021-07-07",14489113.3333333,15980300,14489113.3333333,15980300
"Washington","2021-07-08",14245606.6666667,15953500,14245606.6666667,15953500
"Washington","2021-07-09",13980000,15715400,13980000,15715400
"Washington","2021-07-10",13706600,15525600,13706600,15525600
"Washington","2021-07-11",13467600,15327300,13467600,15327300
"Washington","2021-07-12",13286900,15201655.1282051,13286900,15201655.1282051
"Washington","2021-07-13",13171600,15132210.2564103,13171600,15132210.2564103
"Washington","2021-07-14",13016800,14961215.3846154,13016800,14961215.3846154
"Washington","2021-07-15",12799200,14728120.5128205,12799200,14728120.5128205
"Washington","2021-07-16",12494900,14450425.6410256,12494900,14450425.6410256
"Washington","2021-07-17",12174100,14120430.7692308,12174100,14120430.7692308
"Washington","2021-07-18",11935700,13814735.8974359,11935700,13814735.8974359
"Washington","2021-07-19",11764551.2820513,13631741.025641,11764551.2820513,13631741.025641
"Washington","2021-07-20",11673902.5641026,13432946.1538462,11673902.5641026,13432946.1538462
"Washington","2021-07-21",11430753.8461538,13280751.2820513,11430753.8461538,13280751.2820513
"Washington","2021-07-22",11160305.1282051,13031456.4102564,11160305.1282051,13031456.4102564
"Washington","2021-07-23",10831056.4102564,12756172.4475524,10831056.4102564,12756172.4475524
"Washington","2021-07-24",10488107.6923077,12512288.4848485,10488107.6923077,12512288.4848485
"Washington","2021-07-25",10175458.974359,12264604.5221445,10175458.974359,12264604.5221445
"Washington","2021-07-26",9973643.58974359,12107420.5594406,9973643.58974359,12107420.5594406
"Washington","2021-07-27",9761078.20512821,11979136.5967366,9761078.20512821,11979136.5967366
"Washington","2021-07-28",9556912.82051282,11810932.6340326,9556912.82051282,11810932.6340326
"Washington","2021-07-29",9303164.1025641,11586228.6713287,9303164.1025641,11586228.6713287
"Washington","2021-07-30",9055369.02097902,11305724.7086247,9055369.02097902,11305724.7086247
"Washington","2021-07-31",8858698.93939394,11076120.7459207,8858698.93939394,11076120.7459207
"Washington","2021-08-01",8648928.85780886,10852016.7832168,8648928.85780886,10852016.7832168
"Washington","2021-08-02",8510858.77622378,10701612.8205128,8510858.77622378,10701612.8205128
"Washington","2021-08-03",8354688.6946387,10582108.8578089,8354688.6946387,10582108.8578089
"Washington","2021-08-04",8236653.61305361,10418404.8951049,8236653.61305361,10418404.8951049
"Washington","2021-08-05",8092418.53146853,10194300.9324009,8092418.53146853,10194300.9324009
"Washington","2021-08-06",7917183.44988345,9962696.96969697,7917183.44988345,9962696.96969697
"Washington","2021-08-07",7794248.36829837,9716593.00699301,7794248.36829837,9716593.00699301
"Washington","2021-08-08",7658413.28671329,9533589.04428905,7658413.28671329,9533589.04428905
"Washington","2021-08-09",7558478.20512821,9442185.08158508,7558478.20512821,9442185.08158508
"Washington","2021-08-10",7475443.12354312,9348081.11888112,7475443.12354312,9348081.11888112
"Washington","2021-08-11",7413108.04195804,9224777.15617716,7413108.04195804,9224777.15617716
"Washington","2021-08-12",7303372.96037296,9038173.19347319,7303372.96037296,9038173.19347319
"Washington","2021-08-13",7219537.87878788,8758569.23076923,7219537.87878788,8758569.23076923
"Washington","2021-08-14",7113302.7972028,8549261.02564103,7113302.7972028,8549261.02564103
"Washington","2021-08-15",7048867.71561772,8360252.82051282,7048867.71561772,8360252.82051282
"Washington","2021-08-16",7017632.63403264,8213869.61538462,7017632.63403264,8213869.61538462
"Washington","2021-08-17",6998497.55244755,8070886.41025641,6998497.55244755,8070886.41025641
"Washington","2021-08-18",6981962.47086247,7954203.20512821,6981962.47086247,7954203.20512821
"Washington","2021-08-19",6936927.38927739,7766420,6936927.38927739,7766420
"Washington","2021-08-20",6830292.30769231,7683609.62640819,6830292.30769231,7683609.62640819
"Washington","2021-08-21",6781476.92307692,7582999.25281638,6781476.92307692,7582999.25281638
"Washington","2021-08-22",6717561.53846154,7488888.87922458,6717561.53846154,7488888.87922458
"Washington","2021-08-23",6661071.15384615,7465878.50563277,6661071.15384615,7465878.50563277
"Washington","2021-08-24",6625880.76923077,7455868.13204096,6625880.76923077,7455868.13204096
"Washington","2021-08-25",6608190.38461538,7405057.75844915,6608190.38461538,7405057.75844915
"Washington","2021-08-26",6557500,7352747.38485734,6557500,7352747.38485734
"Washington","2021-08-27",6544840.47619048,7295737.01126553,6544840.47619048,7295737.01126553
"Washington","2021-08-28",6497205.95238095,7231326.63767373,6497205.95238095,7231326.63767373
"Washington","2021-08-29",6417271.42857143,7201616.26408192,6417271.42857143,7201616.26408192
"Washington","2021-08-30",6387786.90476191,7206927.76549011,6387786.90476191,7206927.76549011
"Washington","2021-08-31",6361902.38095238,7233239.2668983,6361902.38095238,7233239.2668983
"Washington","2021-09-01",6296342.85714286,7235050.76830649,6296342.85714286,7235050.76830649
"Washington","2021-09-02",6228583.33333333,7227145.34663776,6228583.33333333,7227145.34663776
"Washington","2021-09-03",6150723.80952381,7225514.92496903,6150723.80952381,7225514.92496903
"Washington","2021-09-04",6048864.28571429,7176577.83663363,6048864.28571429,7176577.83663363
"Washington","2021-09-05",5992104.76190476,7147040.74829823,5992104.76190476,7147040.74829823
"Washington","2021-09-06",5948917.11309524,7139453.65996284,5948917.11309524,7139453.65996284
"Washington","2021-09-07",5927529.46428571,7139066.57162744,5927529.46428571,7139066.57162744
"Washington","2021-09-08",5892241.81547619,7168544.18917439,5892241.81547619,7168544.18917439
"Washington","2021-09-09",5862669.55128205,7175650.427411,5862669.55128205,7175650.427411
"Washington","2021-09-10",5821040.14423077,7208856.66564761,5821040.14423077,7208856.66564761
"Washington","2021-09-11",5783310.73717949,7210662.90388422,5783310.73717949,7210662.90388422
"Washington","2021-09-12",5763381.33012821,7120831.46096141,5763381.33012821,7120831.46096141
"Washington","2021-09-13",5759501.92307693,7054913.35137193,5759501.92307693,7054913.35137193
"Washington","2021-09-14",5752522.51602564,6967495.24178246,5752522.51602564,6967495.24178246
"Washington","2021-09-15",5772493.10897436,6984075.8501417,5772493.10897436,6984075.8501417
"Washington","2021-09-16",5781184.39157825,6948356.45850094,5781184.39157825,6948356.45850094
"Washington","2021-09-17",5789675.67418214,6978343.73352685,5789675.67418214,6978343.73352685
"Washington","2021-09-18",5790866.95678603,6928031.00855276,5790866.95678603,6928031.00855276
"Washington","2021-09-19",5728758.23938992,6848638.28357866,5728758.23938992,6848638.28357866
"Washington","2021-09-20",5695116.18866048,6741245.55860457,5695116.18866048,6741245.55860457
"Washington","2021-09-21",5654674.13793103,6658452.83363048,5654674.13793103,6658452.83363048
"Washington","2021-09-22",5678532.08720159,6638360.10865639,5678532.08720159,6638360.10865639
"Washington","2021-09-23",5661490.03647215,6520667.3836823,5661490.03647215,6520667.3836823
"Washington","2021-09-24",5691654.65240937,6502329.6587082,5691654.65240937,6502329.6587082
"Washington","2021-09-25",5674019.2683466,6476391.93373411,5674019.2683466,6476391.93373411
"Washington","2021-09-26",5642703.88428382,6468154.20876002,5642703.88428382,6468154.20876002
"Washington","2021-09-27",5614138.50022104,6463683.15045259,5614138.50022104,6463683.15045259
"Washington","2021-09-28",5588673.11615827,6460512.09214517,5588673.11615827,6460512.09214517
"Washington","2021-09-29",5592357.73209549,6482291.03383774,5592357.73209549,6482291.03383774
"Washington","2021-09-30",5528442.34803272,6477853.30886365,5528442.34803272,6477853.30886365
"Washington","2021-10-01",5520546.96396994,6460652.04222289,5520546.96396994,6460652.04222289
"Washington","2021-10-02",5506351.57990716,6459894.10891547,5506351.57990716,6459894.10891547
"Washington","2021-10-03",5500956.19584439,6407236.17560804,5500956.19584439,6407236.17560804
"Washington","2021-10-04",5493094.14511494,6370678.24230061,5493094.14511494,6370678.24230061
"Washington","2021-10-05",5482932.0943855,6378120.30899319,5482932.0943855,6378120.30899319
"Washington","2021-10-06",5479970.04365606,6389762.37568576,5479970.04365606,6389762.37568576
"Washington","2021-10-07",5460303.23102185,6273804.44237834,5460303.23102185,6273804.44237834
"Washington","2021-10-08",5442314.54338765,6326621.50907091,5442314.54338765,6326621.50907091
"Washington","2021-10-09",5429119.18908678,6300638.57576349,5429119.18908678,6300638.57576349
"Washington","2021-10-10",5407023.8347859,6359843.87775018,5407023.8347859,6359843.87775018
"Washington","2021-10-11",5392028.48048503,6434244.05153175,5392028.48048503,6434244.05153175
"Washington","2021-10-12",5374033.12618416,6533429.51943095,5374033.12618416,6533429.51943095
"Washington","2021-10-13",5326537.77188329,6591727.48733016,5326537.77188329,6591727.48733016
"Washington","2021-10-14",5224513.84615385,6634425.45522938,5224513.84615385,6634425.45522938
"Washington","2021-10-15",5217414.9204244,6713923.42312859,5217414.9204244,6713923.42312859
"Washington","2021-10-16",5175015.99469496,6825146.3910278,5175015.99469496,6825146.3910278
"Washington","2021-10-17",5175017.06896552,6855236.02559368,5175017.06896552,6855236.02559368
"Washington","2021-10-18",5188216.8611848,6893625.66015955,5188216.8611848,6893625.66015955
"Washington","2021-10-19",5208716.65340407,6928815.29472543,5208716.65340407,6928815.29472543
"Washington","2021-10-20",5219697.69562334,6943834.98393612,5219697.69562334,6943834.98393612
"Washington","2021-10-21",5191278.73784262,7031654.6731468,5191278.73784262,7031654.6731468
"Washington","2021-10-22",5195159.78006189,7117554.36235749,5195159.78006189,7117554.36235749
"Washington","2021-10-23",5196015.82228117,7189054.05156818,5196015.82228117,7189054.05156818
"Washington","2021-10-24",5181871.86450044,7247253.74077886,5181871.86450044,7247253.74077886
"Washington","2021-10-25",5174327.90671972,7272253.42998955,5174327.90671972,7272253.42998955
"Washington","2021-10-26",5161983.94893899,7371448.6415883,5161983.94893899,7371448.6415883
"Washington","2021-10-27",5147939.99115827,7417463.85318704,5147939.99115827,7417463.85318704
"Washington","2021-10-28",5144796.03337754,7486579.06478579,5144796.03337754,7486579.06478579
"Washington","2021-10-29",5143312.07559682,7545965.10971787,5143312.07559682,7545965.10971787
"Washington","2021-10-30",5132703.11781609,7616451.15464995,5132703.11781609,7616451.15464995
"Washington","2021-10-31",5131394.16003537,7675237.19958203,5131394.16003537,7675237.19958203
"Washington","2021-11-01",5121485.20225464,7725023.24451411,5121485.20225464,7725023.24451411
"Washington","2021-11-02",5127276.24447392,7822709.28944619,5127276.24447392,7822709.28944619
"Washington","2021-11-03",5099632.28669319,7931620.33437826,5099632.28669319,7931620.33437826
"Washington","2021-11-04",5079088.32891247,8081379.7342887,5079088.32891247,8081379.7342887
"Washington","2021-11-05",5106546.45446508,8226530.04329004,5106546.45446508,8226530.04329004
"Washington","2021-11-06",5067704.58001768,8400956.6033966,5067704.58001768,8400956.6033966
"Washington","2021-11-07",5040762.70557029,8509083.16350316,5040762.70557029,8509083.16350316
"Washington","2021-11-08",5018570.8311229,8605009.72360972,5018570.8311229,8605009.72360972
"Washington","2021-11-09",5010478.95667551,8767036.28371628,5010478.95667551,8767036.28371628
"Washington","2021-11-10",4979097.08222812,8891362.84382284,4979097.08222812,8891362.84382284
"Washington","2021-11-11",4964130.70561622,9159532.26107226,4964130.70561622,9159532.26107226
"Washington","2021-11-12",4924664.32900433,9364701.67832168,4924664.32900433,9364701.67832168
"Washington","2021-11-13",4906861.87812188,9511701.86480186,4906861.87812188,9511701.86480186
"Washington","2021-11-14",4876659.42723943,9631602.05128205,4876659.42723943,9631602.05128205
"Washington","2021-11-15",4872256.97635698,9735614.73776224,4872256.97635698,9735614.73776224
"Washington","2021-11-16",4866854.52547453,9884527.42424242,4866854.52547453,9884527.42424242
"Washington","2021-11-17",4827252.07459208,9998290.11072261,4827252.07459208,9998290.11072261
"Washington","2021-11-18",4922735.33799534,10114252.7972028,4922735.33799534,10114252.7972028
"Washington","2021-11-19",4935018.6013986,10152892.6521466,4935018.6013986,10152892.6521466
"Washington","2021-11-20",4891355.71095571,10250232.5070904,4891355.71095571,10250232.5070904
"Washington","2021-11-21",4872492.82051282,10319272.3620342,4872492.82051282,10319272.3620342
"Washington","2021-11-22",4872711.18006993,10328412.216978,4872711.18006993,10328412.216978
"Washington","2021-11-23",4862429.53962704,10395652.0719217,4862429.53962704,10395652.0719217
"Washington","2021-11-24",4854547.89918415,10480291.9268655,4854547.89918415,10480291.9268655
"Washington","2021-11-25",4857216.25874126,10540448.448476,4857216.25874126,10540448.448476
"Washington","2021-11-26",4842060.90034965,10608374.2008557,4842060.90034965,10608374.2008557
"Washington","2021-11-27",4841530.54195804,10701899.9532354,4841530.54195804,10701899.9532354
"Washington","2021-11-28",4865600.18356644,10736936.2825381,4865600.18356644,10736936.2825381
"Washington","2021-11-29",4859219.82517483,10746625.7368409,4859219.82517483,10746625.7368409
"Washington","2021-11-30",4928739.46678322,10804515.1911437,4928739.46678322,10804515.1911437
"Washington","2021-12-01",4955334.10839161,10847300.4787798,4955334.10839161,10847300.4787798
"Washington","2021-12-02",4947008.75,10818177.6894928,4947008.75,10818177.6894928
"Washington","2021-12-03",4948029.54545455,10784654.9002058,4948029.54545455,10784654.9002058
"Washington","2021-12-04",4966150.34090909,10799538.7775855,4966150.34090909,10799538.7775855
"Washington","2021-12-05",4967071.13636364,10832522.6549652,4967071.13636364,10832522.6549652
"Washington","2021-12-06",4977970.05681818,10881806.5323449,4977970.05681818,10881806.5323449
"Washington","2021-12-07",4998588.97727273,11068590.4097245,4998588.97727273,11068590.4097245
"Washington","2021-12-08",5019347.10227273,11173059.5812219,5019347.10227273,11173059.5812219
"Washington","2021-12-09",4982979.84265734,11339945.586575,4982979.84265734,11339945.586575
"Washington","2021-12-10",4947712.58304196,11420256.5919281,4947712.58304196,11420256.5919281
"Washington","2021-12-11",4914045.32342657,11628167.5972813,4914045.32342657,11628167.5972813
"Washington","2021-12-12",4897378.06381119,11794616.2837938,4897378.06381119,11794616.2837938
"Washington","2021-12-13",4887645.34965035,11915164.9703064,4887645.34965035,11915164.9703064
"Washington","2021-12-14",4926892.63548951,12108513.6568189,4926892.63548951,12108513.6568189
"Washington","2021-12-15",4918439.92132867,12244563.6253828,4918439.92132867,12244563.6253828
"Washington","2021-12-16",4930165.79023993,12417003.5939466,4930165.79023993,12417003.5939466
"Washington","2021-12-17",4906541.65915119,12593243.5625104,4906541.65915119,12593243.5625104
"Washington","2021-12-18",4913917.52806246,12804983.5310743,4913917.52806246,12804983.5310743
"Washington","2021-12-19",4931493.39697372,12911903.4996381,4931493.39697372,12911903.4996381
"Washington","2021-12-20",4940069.26588498,12994898.468202,4940069.26588498,12994898.468202
"Washington","2021-12-21",4976045.13479624,13124393.4367658,4976045.13479624,13124393.4367658
"Washington","2021-12-22",4977831.0037075,13291535.0719963,4977831.0037075,13291535.0719963
"Washington","2021-12-23",5002416.87261876,13474576.7072268,5002416.87261876,13474576.7072268
"Washington","2021-12-24",4999102.74153002,13613388.3424573,4999102.74153002,13613388.3424573
"Washington","2021-12-25",5024788.61044128,13748949.9776878,5024788.61044128,13748949.9776878
"Washington","2021-12-26",5027454.47935255,13852011.6129183,5027454.47935255,13852011.6129183
"Washington","2021-12-27",5026999.98695845,13913865.1246057,5026999.98695845,13913865.1246057
"Washington","2021-12-28",5023245.49456435,14019151.9696264,5023245.49456435,14019151.9696264
"Washington","2021-12-29",5021198.72944297,14114906.5419198,5021198.72944297,14114906.5419198
"Washington","2021-12-30",5013051.9643216,14233377.7808799,5013051.9643216,14233377.7808799
"Washington","2021-12-31",4976605.978421,14223534.4229786,4976605.978421,14223534.4229786
"Washington","2022-01-01",4943759.99252041,14217341.0650772,4943759.99252041,14217341.0650772
"Washington","2022-01-02",4930714.00661982,14231547.7071758,4930714.00661982,14231547.7071758
"Washington","2022-01-03",4924234.68738589,14240554.3492745,4924234.68738589,14240554.3492745
"Washington","2022-01-04",4931355.36815197,14349010.9913731,4931355.36815197,14349010.9913731
"Washington","2022-01-05",4924376.04891804,14351967.6334717,4924376.04891804,14351967.6334717
"Washington","2022-01-06",4920001.49158887,14402824.2755704,4920001.49158887,14402824.2755704
"Washington","2022-01-07",4899956.66640256,14385331.6319547,4899956.66640256,14385331.6319547
"Washington","2022-01-08",4885611.84121625,14378038.9883391,4885611.84121625,14378038.9883391
"Washington","2022-01-09",4884067.01602995,14366458.1094293,4884067.01602995,14366458.1094293
"Washington","2022-01-10",4883857.19084364,14362617.2305195,4883857.19084364,14362617.2305195
"Washington","2022-01-11",4883447.36565733,14333991.0574921,4883447.36565733,14333991.0574921
"Washington","2022-01-12",4875237.54047103,14308072.3844647,4875237.54047103,14308072.3844647
"Washington","2022-01-13",4875256.28671329,14316303.7114373,4875256.28671329,14316303.7114373
"Washington","2022-01-14",4879650.03295555,14310935.0384099,4879650.03295555,14310935.0384099
"Washington","2022-01-15",4885343.77919782,14287691.3653825,4885343.77919782,14287691.3653825
"Washington","2022-01-16",4871637.52544008,14313181.0256884,4871637.52544008,14313181.0256884
"Washington","2022-01-17",4857631.27168234,14314770.6859943,4857631.27168234,14314770.6859943
"Washington","2022-01-18",4858225.01792461,14376760.3463002,4858225.01792461,14376760.3463002
"Washington","2022-01-19",4851120.8475002,14373686.618628,4851120.8475002,14373686.618628
"Washington","2022-01-20",4855416.6770758,14363012.8909558,4855416.6770758,14363012.8909558
"Washington","2022-01-21",4848002.5066514,14371492.4966169,4848002.5066514,14371492.4966169
"Washington","2022-01-22",4833780.00289366,14376005.4356113,4833780.00289366,14376005.4356113
"Washington","2022-01-23",4824844.16580259,14349151.7079391,4824844.16580259,14349151.7079391
"Washington","2022-01-24",4815908.32871152,14359997.9802669,4815908.32871152,14359997.9802669
"Washington","2022-01-25",4806972.49162045,14286448.7302066,4806972.49162045,14286448.7302066
"Washington","2022-01-26",4946851.45899865,14236305.3460681,4946851.45899865,14236305.3460681
"Washington","2022-01-27",4944530.42637686,14216661.9619296,4944530.42637686,14216661.9619296
"Washington","2022-01-28",4930339.39375506,14204247.7444578,4930339.39375506,14204247.7444578
"Washington","2022-01-29",4919581.6944666,14156600.1936526,4919581.6944666,14156600.1936526
"Washington","2022-01-30",4905823.99517814,14125952.6428474,4905823.99517814,14125952.6428474
"Washington","2022-01-31",4898666.29588967,14097905.0920423,4898666.29588967,14097905.0920423
"Washington","2022-02-01",4926783.59660121,14075632.5412371,4926783.59660121,14075632.5412371
"Washington","2022-02-02",4918300.89731275,13988634.9904319,4918300.89731275,13988634.9904319
"Washington","2022-02-03",4911618.19802429,13879789.0846484,4911618.19802429,13879789.0846484
"Washington","2022-02-04",4856711.41540249,13752762.269774,4856711.41540249,13752762.269774
"Washington","2022-02-05",4847412.96611403,13603384.2037943,4847412.96611403,13603384.2037943
"Washington","2022-02-06",4839714.51682556,13501706.1378147,4839714.51682556,13501706.1378147
"Washington","2022-02-07",4833166.0675371,13416128.0718351,4833166.0675371,13416128.0718351
"Washington","2022-02-08",4825717.61824864,13276250.0058554,4825717.61824864,13276250.0058554
"Washington","2022-02-09",4805059.16896018,13162171.9398758,4805059.16896018,13162171.9398758
"Washington","2022-02-10",4785585.22183622,12910851.0167533,4785585.22183622,12910851.0167533
"Washington","2022-02-11",4765527.94137892,12709130.0936308,4765527.94137892,12709130.0936308
"Washington","2022-02-12",4734763.87804933,12558778.4012775,4734763.87804933,12558778.4012775
"Washington","2022-02-13",4716299.81471973,12437326.7089242,4716299.81471973,12437326.7089242
"Washington","2022-02-14",4694669.08472347,12340604.1832376,4694669.08472347,12340604.1832376
"Washington","2022-02-15",4677238.35472721,12202781.657551,4677238.35472721,12202781.657551
"Washington","2022-02-16",4668007.62473095,12103309.1318644,4668007.62473095,12103309.1318644
"Washington","2022-02-17",4519302.84711564,11999031.6061778,4519302.84711564,11999031.6061778
"Washington","2022-02-18",4440998.06950033,11882954.0804912,4440998.06950033,11882954.0804912
"Washington","2022-02-19",4413982.30287404,11707076.5548046,4413982.30287404,11707076.5548046
"Washington","2022-02-20",4383566.53624774,11571406.7214257,4383566.53624774,11571406.7214257
"Washington","2022-02-21",4349644.51962144,11474536.8880468,4349644.51962144,11474536.8880468
"Washington","2022-02-22",4317297.50299514,11356075.3880012,4317297.50299514,11356075.3880012
"Washington","2022-02-23",4274550.48636885,11189313.8879556,4274550.48636885,11189313.8879556
"Washington","2022-02-24",4247453.46974255,11201135.7212434,4247453.46974255,11201135.7212434
"Washington","2022-02-25",4198856.45311625,11052092.4904286,4198856.45311625,11052092.4904286
"Washington","2022-02-26",4127091.5793471,10858859.9738995,4127091.5793471,10858859.9738995
"Washington","2022-02-27",4065560.03891127,10731433.547114,4065560.03891127,10731433.547114
"Washington","2022-02-28",4013828.49847545,10643607.1203285,4013828.49847545,10643607.1203285
"Washington","2022-03-01",3886796.95803963,10488380.693543,3886796.95803963,10488380.693543
"Washington","2022-03-02",3818598.75093715,10362358.4334241,3818598.75093715,10362358.4334241
"Washington","2022-03-03",3758520.54383466,10296511.1733053,3758520.54383466,10296511.1733053
"Washington","2022-03-04",3685596.18288602,10230363.9131864,3685596.18288602,10230363.9131864
"Washington","2022-03-05",3596920.63146118,10176351.2226647,3596920.63146118,10176351.2226647
"Washington","2022-03-06",3547045.08003635,10104738.5321429,3547045.08003635,10104738.5321429
"Washington","2022-03-07",3507269.52861152,10033125.8416211,3507269.52861152,10033125.8416211
"Washington","2022-03-08",3436957.31052002,9811846.4844327,3436957.31052002,9811846.4844327
"Washington","2022-03-09",3361640.88788307,9651392.12724426,3361640.88788307,9651392.12724426
"Washington","2022-03-10",3333434.46524612,9431192.31551037,3333434.46524612,9431192.31551037
"Washington","2022-03-11",3307661.3759425,9227584.17044315,3307661.3759425,9227584.17044315
"Washington","2022-03-12",3278189.885786,8972436.79296654,3278189.885786,8972436.79296654
"Washington","2022-03-13",3245618.3956295,8779789.41548994,3245618.3956295,8779789.41548994
"Washington","2022-03-14",3216712.36001846,8663042.03801334,3216712.36001846,8663042.03801334
"Washington","2022-03-15",3144226.32440741,8452994.66053673,3144226.32440741,8452994.66053673
"Washington","2022-03-16",3090640.28879637,8251580.61639346,3090640.28879637,8251580.61639346
"Washington","2022-03-17",3037054.98045805,8062626.57225019,3037054.98045805,8062626.57225019
"Washington","2022-03-18",2970919.67211973,7811672.52810692,2970919.67211973,7811672.52810692
"Washington","2022-03-19",2909391.89624895,7571499.4363446,2909391.89624895,7571499.4363446
"Washington","2022-03-20",2867264.12037817,7420926.34458228,2867264.12037817,7420926.34458228
"Washington","2022-03-21",2837136.34450738,7337978.25281996,2837136.34450738,7337978.25281996
"Washington","2022-03-22",2782508.5686366,7165930.16105764,2782508.5686366,7165930.16105764
"Washington","2022-03-23",2720442.22133724,6949849.68834294,2720442.22133724,6949849.68834294
"Washington","2022-03-24",2663875.87403789,6730669.21562824,2663875.87403789,6730669.21562824
"Washington","2022-03-25",2607373.81245282,6527710.17148497,2607373.81245282,6527710.17148497
"Washington","2022-03-26",2525233.43917943,6335126.45201702,2525233.43917943,6335126.45201702
"Washington","2022-03-27",2486793.06590605,6189442.73254907,2486793.06590605,6189442.73254907
"Washington","2022-03-28",2459023.05393803,6091800.46995758,2459023.05393803,6091800.46995758
"Washington","2022-03-29",2422353.04197001,5944924.87403276,2422353.04197001,5944924.87403276
"Washington","2022-03-30",2387022.05597602,5801167.26512092,2387022.05597602,5801167.26512092
"Washington","2022-03-31",2353191.06998202,5656609.65620909,2353191.06998202,5656609.65620909
"Washington","2022-04-01",2340139.30476725,5602330.18582539,2340139.30476725,5602330.18582539
"Washington","2022-04-02",2325487.53955248,5558150.71544169,2325487.53955248,5558150.71544169
"Washington","2022-04-03",2309235.77433771,5494771.24505799,2309235.77433771,5494771.24505799
"Washington","2022-04-04",2289684.00912293,5435191.7746743,2289684.00912293,5435191.7746743
"Washington","2022-04-05",2254832.24390815,5284662.3042906,2254832.24390815,5284662.3042906
"Washington","2022-04-06",2230480.47869338,5201232.8339069,2230480.47869338,5201232.8339069
"Washington","2022-04-07",2200528.71347861,5078803.3635232,2200528.71347861,5078803.3635232
"Washington","2022-04-08",2178569.09112098,5019448.17885379,2178569.09112098,5019448.17885379
"Washington","2022-04-09",2156409.46876335,4976092.99418438,2156409.46876335,4976092.99418438
"Washington","2022-04-10",2129949.84640572,4916037.80951496,2129949.84640572,4916037.80951496
"Washington","2022-04-11",2100455.22404809,4853942.62484555,2100455.22404809,4853942.62484555
"Washington","2022-04-12",2084260.60169045,4852647.44017614,2084260.60169045,4852647.44017614
"Washington","2022-04-13",2051565.97933282,4807732.25550673,2051565.97933282,4807732.25550673
"Washington","2022-04-14",2024371.35697519,4757467.07083732,2024371.35697519,4757467.07083732
"Washington","2022-04-15",1994164.23461756,4692551.88616791,1994164.23461756,4692551.88616791
"Washington","2022-04-16",1962257.11225993,4628186.70149849,1962257.11225993,4628186.70149849
"Washington","2022-04-17",1940549.9899023,4572121.51682908,1940549.9899023,4572121.51682908
"Washington","2022-04-18",1925542.86754467,4541656.33215967,1925542.86754467,4541656.33215967
"Washington","2022-04-19",1895735.74518704,4481291.14749026,1895735.74518704,4481291.14749026
"Washington","2022-04-20",1869095.28949607,4446359.29615418,1869095.28949607,4446359.29615418
"Washington","2022-04-21",1835754.83380511,4401627.4448181,1835754.83380511,4401627.4448181
"Washington","2022-04-22",1800524.37811415,4335442.26014869,1800524.37811415,4335442.26014869
"Washington","2022-04-23",1777639.75575651,4267123.74214594,1777639.75575651,4267123.74214594
"Washington","2022-04-24",1771168.46673222,4257871.89080986,1771168.46673222,4257871.89080986
"Washington","2022-04-25",1759697.17770792,4223970.03947378,1759697.17770792,4223970.03947378
"Washington","2022-04-26",1754725.88868362,4221468.18813771,1754725.88868362,4221468.18813771
"Washington","2022-04-27",1585139.79519005,4234260.47087984,1585139.79519005,4234260.47087984
"Washington","2022-04-28",1562053.70169648,4217452.75362197,1562053.70169648,4217452.75362197
"Washington","2022-04-29",1538887.60820291,4194395.03636411,1538887.60820291,4194395.03636411
"Washington","2022-04-30",1520188.18137601,4178370.65243957,1520188.18137601,4178370.65243957
"Washington","2022-05-01",1507238.7545491,4153496.26851504,1507238.7545491,4153496.26851504
"Washington","2022-05-02",1498289.3277222,4127421.88459051,1498289.3277222,4127421.88459051
